,full_text,label
734,"Prabowo Subianto: Indonesia Won't Side With US or China in Conflict - https://t.co/UiQMgjjJ8Z English #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/nOn28i4nLU,,",1
735,"Prabowo Subianto: Indonesia Won't Side With US or China in Conflict - https://t.co/QLRdIWY0D2 English #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/6aRKgAcO0P,,",1
736,"Ganjar Spartan @ganjarpranowo penyebar HOAX,dng menyebar issu² yg tdk benar ke kubu @prabowo dasar gerombolan bungul. @Dennysiregar7 @ruhutsitompul @yusuf_dumdum @ch_chotimah2 @GunRomli  @mohmahfudmd,,",1
737,"@kurawa Klo nonton fullnya Oodari emang dukung Prabowo makanya bisa bilang kayak gtu,,",1
738,"Prabowo Subianto: Indonesia Won't Side With US or China in Conflict - https://t.co/uY8WqVCDN6 English #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/EQ0xnzmlm3,,",1
739,"@tvOneNews Misal cak iminnya ditaro jdi cawapres ganjar, dia pasti pilih prabowo/anies, gitu aja trus sampe koit ...penyakit hati 😄,,",0
740,"Beberapa kali ngobrol ngalor ngidul sama temen-temen tentang persoalan calon presiden nanti. Di antara ketiga calon yang udah muncul, mereka kebanyakan pada lari ke Prabowo, karena sejauh ini koalisinya yang terkuat. Uniknya adalah temenku jarang ada yang ngarah ke Anies.,,",1
741,"Widodo AS Doakan Kesuksesan untuk Prabowo - detikNews #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/TonC1h18Df,,",1
742,"@ejtpd5 Baru cocok nih, prabowo-ahy, sayang pilih cawapres si onoh, tidak pilih prabowo karna cawapresnya si onoh, saya yakin banyak yang sependapat.,,",0
743,"@knpiharis Tolong tanyakan itu ke prabowo, apakah prabowo masih waras, atau sudah semakin tua,,",0
744,"@Eko68815124 @tvOneNews @prabowo Capres cawapres wajib ikut tes kesehatan mas..,,",0
745,"@liputan6dotcom Semua orang tidak tahu kebenaran prabowo tapi dalam satu periode jika dia menang tdk akan berjalan baik krn usia prabowo tua tentu masalah kesehatan terus mengganggu, yg biasa terjadi adl pikun dan meracau, serta pikiran tdk fokus.,,",0
746,"Penyebab Pemilih Perempuan Lebih Suka Ganjar Pranowo Ketimbang Prabowo dan Anies https://t.co/G8Y2rhb4ia,,",1
747,"@GunRomli @yennywahid Sy adlh pndukung anda bu @yennywahid  krn almarhum gusdur. Tp kecewa ktika anda bergabung k PDI, pdhal bu mega lah salah satu biang kerok dlengserknnya Gus Dur. Sy yakin pendukung GUS DUR yg waras bakal pindah dukungan k PRABOWO atau k ANIS.,,",1
748,"@ch_chotimah2 @psi_id @ganjarpranowo @mohmahfudmd Lah kan psi udh dukung Ganjar di awal tapi ganjar bilang Psi partai opo , sedangkan Prabowo datang dengan tulus ya jelas dong psi lebih ke Prabowo,,",1
749,"@detikcom Udah cukup pak gak usah memperibet deh udah bapak diem aja dulu katanya dulu janji gak akan jadi presiden kalu pak prabowo masih nyalonin sekarang aja udah keliatan bohongnya apalagi nanti udah jadi presiden bakaln di kibulin mulu @aniesbaswedan,,",0
750,"Saya sudah agak malas sebenarnya setelah kejadian kemarin. Tetapi panggilan hati untuk Pak Prabowo tidak bisa saya tutupi.   #PrabowoPresiden2024,,",1
751,"Gambaran Gibran itu SPT ini .. menunduk untuk biar di stempel anak baik dsb tapi LW tabiat suka nelikung dan TDK tau bls Budi.. maka gaya menunduk itu di asumsikan orang hanya kedok.. dan dari Prabowo adalah orang yg SDH uzur penuh ambisi , karier biasa saja. https://t.co/utnQALdDGm,,",0
752,"@prabowo melalui @gibran_tweet kok malah pamer kartu2an ala @jokowi Padahal saat kampanye 2019 konsep kartu Prabowo yg dijelaskan oleh @sandiuno itu keren lho. Cukup satu kartu yaitu e-ktp yg terintegrasi keberbagai layanan publik,,",0
753,"@KataNadiaaa @cakimiNOW Jangan malu malu gitu lah om tinggal sebut aja PS tuh Prabowo Subianto gitu,,",1
754,"@Gerindra @prabowo Bapak gemoy calon presiden RI 2024 😍 Mindraa aku nyoblos beliau dari 2014,taun depan tetep beliau Btw hari ini aku ultah ni mindra. Ga mau diucapin atau bagi cokelat gitu, hihihi😁"",,",1
755,"Prabowo Cinta Rakyat Relawan Jokowi pendukung Prabowo tegaskan tak ada arahan dari Presiden - ANTARA https://t.co/sk45oIpz1C #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
756,"Prabowo Cinta Rakyat Menhan Prabowo: Saya Gembira Lihat Kerukunan di Sulsel - detikNews https://t.co/PZLWdeq7Cn #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
757,"Prabowo Cinta Rakyat Gerindra: Semua parpol adalah sahabat Prabowo - ANTARA https://t.co/JTo5a7wDEH #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
758,"@bengkeldodo @prabowo @SBYudhoyono @P4P4B0W0_2024 @Ndons_Back @jansen_jsp @Andiarief__ @Kimberley_2024 @MIrvanDarwin1 @SartonoUtomo @Abaaah @are_inismyname @yulisanusi59 Prestasi Mr.  Prab  Tidak lupa Hormat sama senior,,",1
759,"@ch_chotimah2 @gibran_tweet @ganjarpranowo Gw pribadi bodo amat bang sekiranya benar Jokowi mendukung Prabowo.  Kalo pun terjadi spt klaim Prabowo cs biarkan aja dia yg jadi penghianat partai walupun kemungkinan itu sebenarnya kecil  Kami tetap setia dibarisan @PDI_Perjuangan  Gw mah tetap Ganjar. 🤟🤟🤟,,",0
760,"@willsarana @Dennysiregar7 @jokowi hrs diserang habis2an supaya dia sadar kalau dirinya sudah keliru. Kalian yg ada di partai gurem bangsat sudah ikut menjerumuskan Jokowi dan keluarga jgn sok ngatur2. Kalian sudah ikut merusak demokrasi &amp  konstitusi. Fyi, Prabowo bukan seorg nasionalis tp seorg oportunis.,,",0
761,"@susipudjiastuti All in prabowo!,,",1
762,"Menhan Prabowo Subianto Terima Kunjungan Kepala Kepolisian Palestina, Beri Berbagai Beasiswa - Suara Karya - Suara Karya #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/AcRCe3O9Yg,,",1
763,"@SusiloIndra3 @tvOneNews Harusnya dukung prabowo ya,,",1
764,"@aga6721 @kurawa @psi_id Sbg die hard harus kyk si @kurawa, biarpun @kurawa cuma buzzer gratisan yg menguntungkan elit2 pendukung @prabowo. Dia tetap semangat menjadi bagian dari kemunafikan itu. Coba belajar ke permadi arya lah, smoga nanti ada yg bayar lu ya nyet🤣😅😂,,",0
765,"Prabowo Tak Pantas Jadi Presiden https://t.co/YmHMBX2EOe,,",0
766,"@airlangga_hrt @prabowo @gibran_tweet Maaf awal coblos golkar..sekarang ga lagi dah....org plinplan ga bisa di percaya...dulu dukung 3 ptiode..lalu ganjar..lalu gibran...org mau ngekor jokowi...ga ada identitas,,",0
767,"@wahidfoundation Nyinggung Mahfud dan Prabowo ya yg gak mau mundur atau cuti dari jabatannya apalagi mereka yg pejabat negara masa pendukung aja sampai cuti tapi calon nya enak enakan 😀,,",0
768,"@satrio_tone @Malika6027 @prabowo Tapi dia memang penghianat sekaligus penipu!,,",0
769,"@bentangnegeri Wkwkwk pemilh Jokowi asli gak akan lupa kalau memilih Jokowi supaya prabowo gak berkuasa wkwkkwkwk ngeri supaya orde baru gak berkuasa lagi,,",0
770,"@DediMulyadi71 @prabowo Pmimpin dngan Hati yg ikhlas,,",1
771,"@DuduAku16 @antoni11724 @Uki23 PSI klo msh dukung prabowo kebangetan hilang dlm sekejap arti sebuah nama partai yg berbasis milenial. Gaya doang otak lanjut usia ( LU).,,",0
772,"Jagain aja jangan sampai Ganjar kalah di Jateng, malu🤣🤣🤣  Aku dukung Prabowo, jateng jd ajang pertempuran yg menarik mas eko,,",1
773,"@KompasTV prabowo kl ngomong absurd.,,",0
774,"@PDemokrat Yang lengkap dan tegas dong nulisnya Kami Full Power Dukung Prabowo dan Gibran"" awokawokawokawok....🤣"",,",1
775,"@bengkeldodo @Kemhan_RI @prabowo Belakangan ini memang kita lihat kualitas pendukung @aniesbaswedan &amp  @cakimiNOW itu sibuk menyerang lawan. Lebih parah lagi suka memotong video yg hanya membusukan lawan &amp  menyembunyikan video yg kira2 akan menguntungkan lawan. Video atau cerita hoax pun tak lepas mereka sebar.,,",0
776,"@CNNIndonesia Ya benar....suka Prabowo tapi Muak pada Joko dan Keluarganya ....itu tak ada obat Penawar,,",1
777,"Kuliah Umum di UMM, Prabowo Beri Pesan kepada Mahasiswa ... - smnnews #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/Y9GSCxDSQB,,",1
778,"@jari_droid Lebih mudah memaafkan orang lain dari pada keluarga, harus kalau memang bawa nama gus dur dukung prabowo.,,",1
779,"Masyarakat Bandung Sambut Baik Baliho Prabowo – Erick Thohir di ... - Tribun Jabar #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/gsiF3u3Osn,,",1
780,"@abu_waras Maklum lagi mimpi....dia pikir mereka Ganjar dan Prabowo pemimpin baik, itulah yg ada di otak yg cuma seupil.,,",0
781,"@awemany Ya sama aja pendukung pak Prabowo, pak Ganjar, yakin hanya mereka yg bisa membawa Indonesia lebih baik, kan calonnya hanya mereka bertiga, masa hal yang sederhana itu yu ga paham.,,",1
782,"Masyarakat Bandung Sambut Baik Baliho Prabowo – Erick Thohir di ... - Tribun Jabar #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/TYpGMXHrjF,,",1
783,"Masyarakat Bandung Sambut Baik Baliho Prabowo – Erick Thohir di ... - Tribun Jabar #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/Br9Rs98Hkp,,",1
784,"@TeddGus Wwkkwkwkwk apalagi nih bawa2 anak pak @ganjarpranowo    Segala ????? Dia gak ikutan politik praktis ente bawa2 ???? Bahlul ente ya ???? gini amat pendukung Prabowo,,",0
785,"Membanding Visi Misi Anies, Prabowo dan Ganjar soal Hukum hingga HAM - https://t.co/9yVhccDenB https://t.co/OTaBA11aU1 #Jokowinomics #BersamaPrabowo #MenataMasaDepan,,",1
786,"Membanding Visi Misi Anies, Prabowo dan Ganjar soal Hukum hingga HAM - https://t.co/FNRhdxbzkk https://t.co/OHBpkTpS53 #Jokowinomics #BersamaPrabowo #MenataMasaDepan,,",1
787,"@AzzamIzzulhaq @aniesbaswedan @cakimiNOW @susipudjiastuti @prabowo Yg datang kesan menteri pertahanan bukan capres pa soalnya datng hari kerja pake duid negara  Eh tapi apa bedanya ya 😅 masa iya capres pake duit negara,,",0
788,"@ginting25382049 @yusuf_dumdum @Ganjar @jokowi @ganjarpranowo @aniesbaswedan @prabowo @PDI_Perjuangan makanya menangkan ganjar-mahfud 1 putaran,,",0
789,"@BarikadeGusDur @PSambadha Berarti ramalan gusdur kalo Prabowo jadi presiden itu mendekati keliru dong ya?,,",0
790,"Karena mengharap wakil prabowo, nggak kesampaian,,",0
791,"@wahidfoundation Pernah baca di media bahwa Gusdur pernah bilang prabowo akan jadi presiden saat tua , seharusanya sbg keluarga paling tdk mengikuti prediksi ayahnya,,",0
792,"@BijakHuman @Dennysiregar7 Biarkan prabowo yg jd presiden yg lain gk akan kuat, siapapun wakilnya ttp tegak lurus brsama prabowo,,",1
793,"@willsarana Coba jujur, bener seperti itu ? Bkn krn kalian melihat semakin berkurang nya sentimen masyarkat ke psi akhir2  ini krn sikap dan dukungan kalian ke prabowo Gk jual2 pak jokowi lah Dulu jg kalian jual2 pak ahok Kalian itu sebenar nya opurtunis sejati.,,",0
794,"@Paltiwest Knp pada dukung Prabowo sih? 🤣,,",0
795,"@Dennysiregar7 Hahaha... gak usahberpura pura lah densi, memainkan 2 Kaki hal biasa dalam berpolitik, ketika terjadi 2 putaran maka pilihannya adalah kalian berkoalisi dengan prabowo and si Bocil itu kan ,,?  ndeso,,",0
796,"@AzzamIzzulhaq @aniesbaswedan @cakimiNOW @susipudjiastuti @prabowo Pak Anies dan Pak Ps pernah datang ke Bu Susi sebelum resmi daftar di KPU, apakah PS pernah datang lagi setelah daftar di KPU?,,",0
797,"@UgengSugeng1975 Ini orang-orang @prabowo  mendengar nggak nih kalimat bagus sehat dan cerdas dari prof @Yusrilihza_Mhd,,",0
798,"@Nicho_Silalahi @BHARAT4_JA @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @aniesbaswedan @cakimiNOW @jokowi Majuuu terus broo..!,,",1
799,"@sigitwid O maksudnya anti Prabowo mati ditengah jalan, Gibran naik tahta jadi presiden?,,",0
800,"@NdrewsTjan Setuju sama guru gembul, bahkan saat itu PDIP kebingungan mau mencalonkan Megawati atau Jokowi, tetapi dibalik semua itu ada pak @karniilyas yg membantu PDIP dan menyuruh untuk mencalonkan pak Jokowi, karena saat itu pak Karni tahu klo Megawati akan kalah apabila melawan Prabowo.,,",1
801,"Politisi Gerindra Ungkap Alasan Erick Thohir Tidak jadi Cawapres ... - https://t.co/DgcgIVSpo7 https://t.co/7wm30S3EO3 #prabowo #MenataMasaDepan #BersamaPrabowo,,",1
802,"lagi galau galaunya langsung ketawa poll pas liat konten pak prabowo gemoiii,,",1
803,"@are_inismyname @prabowo @Gerindra @cuitcuap_ @PaPa_Bowo2024 @bengkeldodo @BANGSAygSUJUD @KhoirilAnwar_ @florieliciouss @Ndons_Back @Minietweets_ Maaf bagi saya pak prabowo tidak lah seperti apa yg orang dengung dengungkan kehebatanya. Bagi saya pk PS  sudah masa lalu. Sudah kedaluarsa. Ngurus singkong aja nggak bisa kok mau ngurus negara. Hutan dibabat kayunya entah kemana. Biaya triyunan untuk tanam singkong apa jadinya,,",0
804,"@Dennysiregar7 Prabowo-gibran yesss..Banteng jd mainan matador torero,,",1
805,"@antaranews rakyat yg mana? hahaha. Keputusan Pak Prabowo dan Pak MMD utk tdk mundur dari jabatan  sdh -1 utk dipilih,,",0
806,"Lebih Terbuka dan Komunikatif, Prabowo Makin Disukai Gen Z dan Milenial - Tribun Jabar #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/6blpgkx0ZG,,",1
807,"oleh amanat seko bapak 2024 all in prabowo,,",1
808,"@AzzamIzzulhaq @aniesbaswedan @cakimiNOW @susipudjiastuti @prabowo Ya, lebih menghargai..,,",0
809,"@ajengcute16__ Cawapres prabowo harus orang sumatra,, ruhut sitompul atau ferdinan hutaean,,",1
810,"masio prabowo lek dikongonon sabar terus yo lesekk bolooo,,",1
811,"@BahasaSeribu @BANGSAygSUJUD @WinnerWave_ @alextham878 @Gi_N0ng @Minietweets_ @mpoklela7 @Lembayung071 @Ndaxwz @Ndons_Back @bengkeldodo @P4P4B0W0_2024 @Chaves1305 Bahkan jika ada orang yang patut diiri karena dapat jalan tol"" dalam karir adalah Prabowo-Gibran. Prabowo karir melejit, karena menantu Presiden. Gibran tiba-tiba melejit jadi Cawapres karena anak Presiden. Enak banget jadi 2 org ini. Tak ada proses matang, hanya nafsu belaka."",,",0
812,"@btridw17 @Dennysiregar7 Tetap prabowo presiden,,",1
813,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/b7hnkYx8tf #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
814,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/rIP2NC5ZKN #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
815,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/BVv2nzR0CT #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
816,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/cOOneWs6Or #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
817,"Puan Sebut Megawati Sayang Jokowi sebagai Kader Terbaik PDIP, Begini Harapannya - Kompas TV https://t.co/oCtqRpSMGQ #prabowo #MenataMasaDepan #BersamaPrabowo,,",1
818,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/vrcZLYIKeU #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
819,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/iVNhLPXmXw #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
820,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/M8ALu7FO5y #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
821,"Dekat dengan Prabowo Subianto, Mulan Jameela Justru Minta Maaf ... - MSN https://t.co/WS44ceaSIl #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
822,"@panca66 @Tan_Mar3M Mana Berani bareng Gibran ato Prabowo.. Krn tau pendukungnya PD ke Anies.. abu abu terus, dr tahun 2019, partai banci, dukung cawapres Prabowo tp cari aman di pemilih.. kan banci itu namanya.. dari 2019 polanya gk berubah..,,",0
823,"Semakin hari semakin banyak pendukung prabowo beralih dukungan ke ganjar pranowo https://t.co/fiNa8DACMn,,",0
824,"@susipudjiastuti All in prabowo-gibran,,",1
825,"@temponewsroom Mega proyek food estate ,tp anggarannya tidak turun2 bener aja terbengkalai,trs yg disalahkan prabowo ya bong,,",0
826,"@NichNach8 @Anak__Ogi @kaesangp @Giring_Ganesha @grace_nat @RajaJuliAntoni @psi_id Jgnkan kaesang, bapaknya juga bakalan dukung prabowo kok. Intinya 2024 banteng nyungsep,,",1
827,"@Fahrihamzah Petugas partai . Pembenci rakyat . Kalo kowar2 paling keras tp ada maksud apa ? P.prabowo bisnisnya tdk jalan krn tdk berkuasa selama 20 th. Makanya maudibantu agar bisnisnya jln.,,",0
828,"@unmagnetism prabowo ??,,",0
829,"Loyal ke Jokowi, Prabowo Bertekad Perjuangkan Proyek Food Estate - https://t.co/6ADPqD0icH https://t.co/vz1AcGVGlE #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
830,"@yaniarsim Gwe dukung @prabowo jadi imam trus @ganjarpranowo jadi khotibnya seriusss klo mrk lbh bagus dari @aniesbaswedan dan @cakimiNOW gwe bakal dukung mrk abis2an 😂😂,,",1
831,"Jokowi Beri Restu Erick Thohir Jadi Cawapres Prabowo Subianto - Tribun Jateng #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/B06sxJTLFA,,",1
832,"@giojen_bigwin @BANGSAygSUJUD @prabowo @Lembayung071 @mpoklela7 @Ndaxwz @alextham878 @ch_chotimah2 @bengkeldodo @Bank_Joee_ @Kimberley_2024 @adri_7i Memangnya kenapa kalau pak Prabowo pernah terlibat penculikan ? Apa calon yg kalian anggap bersih mampu memimpin negara besar ini? Kalian tidak punya argumen lain selain mengungkit masa lalu , Megawati pernah mengambil nya sbg cawapres, pak jkw mempercayainya sbg menhan,,",1
833,"@Jayabay19479190 @jjsengui Korupsi kecil kecilan tdk apa apa ya pak @prabowo ,begitulah .,,",0
834,"@Dennysiregar7 Saya bangga login PSI dan mendukung Prabowo Gibran di valentine day 2024😘🫰,,",1
835,"@Bambangc5563 @FerdAmp @GunRomli Lah loe yg tenggelam nantinya seperti tenggelamnya prabowo dan jokowi sekeluarga yg sdh jadi pengkhianat bangsa,,",0
836,"@03__nakula Yg lengserin gusdur itu mega.. malah dukung orng yg diusung partai mega.. 🤣 pdhl gusdur pernah berkata orng yg paling iklas itu prabowo,,",1
837,"@democrazymedia tenang saja pak prabowo  tenang saja pak prabowo sy sudah di siani bpk msh jabat presiden paman msh ketua mk,,",1
838,"Lu pendukung Prabowo di 2014 dan 2019 kan? Pilihanmu salah awokawokawok.... ngaku ngaku pilihannya gak pernah salah.,,",0
839,"@seeksixsuck Oh pilih prabowo aja kalo gitu wkkwwkwkwkwkwk,,",1
840,"@Yom_N_Friends Ya... Prabowo paling tua juga, dn asam uratnya paling tinggi, jalannya musti dibantu, wajahnya tanpa senyum, menahan sakit.. SiksaNya Sungguh Sempurnq,,",0
841,"@dAsalbantani @ismailfahmi @ganjarpranowo @prabowo 200T +++ uang hilang entah kemana karena judol. Banyak orang meninggal bunuh diri karena terjerat pinjol. Dan lu masih bingung kenapa ini semua harus di berantas?,,",0
842,"Kami tegak lurus mendukung Prabowo Subianto sebagai presiden. marilah kita satukan barisan, terutama di Muna untuk menangkan Prabowo."" - Awal Jaya Bolombo -  #DemokratS14P https://t.co/pLvqNEaHNR"",,",1
843,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ kalau lihat Dari pengalaman, pak @prabowo yang paling berpengalaman🥰 diantara capres lain 😊  #prabowopresiden2024,,",1
844,"Prabowo Yakin PSI Bisa Masuk Parlemen pada 2024 - https://t.co/dx4qkCeS6Q https://t.co/ctKohytcZb #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
845,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ pak @prabowo InsyaAllah bisa melanjutkan pemerintahan pak jokowi💖 #prabowopresiden2024,,",1
846,"@PDemokrat pd, dari pertama berdiri, apapun ucapan kader nya tidak ada yg bisa di percaya, SBY ITU yg bertnda tngn surat pemecatan prabowo krna melanggar ham berat. Dgn berapi api bicara, tidak ad tmpt penghianat di pd. Kok dukung penculik, dan penghianat. Lain kta, lain tindakan.,,",0
847,"Beri Kuliah Umum di UMM, Menhan Prabowo Ajak Kaum Muda ... - Heta News #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/HsEoLY2acR,,",1
848,"@triwul82 Saya bangga login PSI dan mendukung Prabowo Gibran di valentine day 2024🫰🫶😘,,",1
849,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ bpk @prabowo Memang benar benar tegas dan berwibawa 👏 #prabowopresiden2024,,",1
850,"@msaid_didu heuheu janji tak ditepati food estate prabowo ambyar, dananya nguap kemana itu,,",0
851,"MEMINTA PRABOWO SUBIANTO MENGAKUI KEGAGALANNYA DALAM MENANGANI FOOD ESTATE DI INDONESIA..‼️‼️Selain itu kerusakan ekosistem hutan.... https://t.co/2riU8QeZql,,",0
852,"@PresidenKopi @kurawa Pembantu jokowi betul, tapai harus diakui, yang paling Jokowi ya pasangan Prabowo Gibran.,,",1
853,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Next presiden Pak @prabowo 2024 #prabowopresiden2024,,",1
854,"Kepada para pembela @jokowi, jauh sebelum @gibran_tweet Mendaftar jadi cawapres Prabowo, MEGAWATI SUDAH MENYURUH MEREKA KELUAR DARI @PDI_Perjuangan karena sudah bermanuver. Kenapa keluarga jokowi tidak berani keluar? https://t.co/uJZ0hPkYI1,,",0
855,"Kalau sampe nanti gibran ga keluar brrti pdip main 2 kaki.. kalo ganjar ga menang dan prabowo yg menang jadi masi ada gibran kadernya yg di kabinet😂 lucunya negeri ini,,",0
856,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ la wong Pak jokowi aja bilang sekarang giliran pak @prabowo 💖😁 #prabowopresiden2024,,",1
857,"@PDemokrat Kami setuju Partai Domokrat, Dukung Bapak Prabowo,tetapi kami menolak keras pencalonan wakil presiden yaitu Gibran. Lebeh baik kami, melihat dan menyimak,siapapun nanti menang jangan terlalu bangga,karena negara masih mutang ke China,,",1
858,"@Paltiwest Ekor jazz Jokowi lah yang mengangkat keterpurukan PDI-P, 2014 setelah mengusung Jokowi sebagai capres, 2x PDI-P memnjadi pemenang, kini saya bangga login PSI, bersama Kaesang saya mendukung Prabowo Gibran,,",1
859,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ mantap! semangat Terus pak @prabowo 🔥 #satukomando #prabowopresiden2024,,",1
860,"@bengkeldodo @prabowo @SBYudhoyono @P4P4B0W0_2024 @Ndons_Back @jansen_jsp @Andiarief__ @Kimberley_2024 @MIrvanDarwin1 @SartonoUtomo @Abaaah @are_inismyname @yulisanusi59 Dua aki-aki....,,",0
861,"@wasleee @Gertak360 @dAsalbantani @ismailfahmi @ganjarpranowo @prabowo Rentenir juga dia.. Maka nya otak nya miring🤣🤣,,",0
862,"@Kimberley_2024 Ada jurang hukum menganga kok dibiarkan prabowo tetep gandeng Gibran,team hukum pada kemana, turu nopo ngarit 😀,,",0
863,"Prabowo Juga Pertanyakan Status Keanggotaan Gibran di PDIP - Kompas TV https://t.co/fdsMWcHuzv #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
864,"Prabowo Juga Pertanyakan Status Keanggotaan Gibran di PDIP - Kompas TV https://t.co/fKjaRzFeuO #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
865,"Prabowo Juga Pertanyakan Status Keanggotaan Gibran di PDIP - Kompas TV https://t.co/cPwYQCuR3S #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
866,"Prabowo Juga Pertanyakan Status Keanggotaan Gibran di PDIP - Kompas TV https://t.co/ZOqT2cYZN3 #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
867,"Prabowo Juga Pertanyakan Status Keanggotaan Gibran di PDIP - Kompas TV https://t.co/A8aQc7xVEg #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
868,"@yusuf_dumdum @gibran_tweet Ingat jaman soeharto terakhir nyapres ini mirip kejadiannya gibran di elu elukan di tinggi tinggikan untuk jokowi dijatuhkan dari ketinggian karena dibuat kesan haus kekuasaan bersama prabowo yg 20 tahun tak berkuasa untuk nambah aset nya selama tak berkuasa,,",0
869,"Viralkan lah...senjata simpanan pak @prabowo msh di parkir, kl ga dikeluarin buat nggembosi capres lain...waspadalah @ganjarpranowo, @mohmahfudmd @aniesbaswedan...,,",0
870,"@kumparan Terlalu berambisi kali si prabowo ini mau berkuasa di negeri ini.orang kayak gini kalo menang bisa sangat brutal dalam memimpin dan sangat berbahaya.,,",0
871,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Dri dlu Saya memang yakin pak prabowo orang yg ikhlas memimpin indonisia #pedagangsatukomando #prabowopresiden2024,,",1
872,"KIM Bahas Gibran Cawapres Prabowo Malam Ini - Radar Depok - Radar Depok https://t.co/KjTEInElVh #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
873,"@are_inismyname @P4P4B0W0_2024 @99propaganda @Ndons_Back @bengkeldodo @AndreasSolusi @AlmaghribiS @DarekaRendy @BANGSAygSUJUD @Bank_Joee_ @florieliciouss Apapun yang anda bilang terserah ! Tapi kami Mayoritas rakyat Indonesia menginginkan Perubahan bersama Presiden Anies Rasyid Baswedan dan wakilnya Muhaimin Iskandar di thn 2024 - 2029 - 2034 mohon maaf ya buk🙏 Prabowo sudah basi.,,",0
874,"@Last__Sword @dAsalbantani @ismailfahmi @ganjarpranowo @prabowo 🤣🤣🤣 mersa dia pinter pdahal SDM nya lemah.. Krna di grogoti film bokep otaknya 🤣🤣,,",0
875,"Ibu Nyai di Jawa Timur akan Ajak Masyarakat Dukung Prabowo ... - Republika Online https://t.co/cBTqPevYem #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
876,"Ibu Nyai di Jawa Timur akan Ajak Masyarakat Dukung Prabowo ... - Republika Online https://t.co/jQ2N8bMv7L #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
877,"Ibu Nyai di Jawa Timur akan Ajak Masyarakat Dukung Prabowo ... - Republika Online https://t.co/gx8vZDn5Zm #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
878,"Serius Bangun Kekuatan Pertahanan, Prabowo Bandingkan RI dan Singapura - CNN Indonesia https://t.co/kYsLeM9FOg #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
