,full_text,label,clean_text
1662,"565,Ganjar pranowo dan Mahfud MD pilihan rakyat teruskan kinerja jokowi #ganjar_pranowo #GanjarCapres #GanjarPilihanRakyat #GanjarHebat #NKRIGanjar #fyp https://t.co/GxZ9Fv24lW",1,mahfud md pilih rakyat terus kerja jokowi
1663,"566,Ganjar pranowo dan Mahfud MD pilihan rakyat teruskan kinerja jokowi #ganjar_pranowo #GanjarCapres #GanjarPilihanRakyat #GanjarHebat #NKRIGanjar #fyp https://t.co/B78GvnDCvi",1,mahfud md pilih rakyat terus kerja jokowi
1664,"572,@KompasTV Nilai capres cawapres menurutku   CAPRES Prabowo 90 Anies 60 Ganjar 40 CAWAPRES : Mahfud  70 Imin 40 Gibran 40 Mohon maaf klo penilaianku tdk sama dg kalian",0,nilai capres cawapres turut capres cawapres mahfud imin gibran mohon maaf nilai
1665,"574,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1,pak satu satu capres layak duduk jabat kaliber ri juru selamat nkri ribu pulau suku agama sih becus rekam jejak nya punya kader kader becus kaderisasi
1666,"576,""@gtobing2903 @jokowi @mohmahfudmd @Leonita_Lestari @kangdede78 @psi_id @golkar_id @PartaiPAN @Demokrat_TV @AgusYudhoyono @gibran_tweet @kaesangpjk @kurawa @logikapolitikid @LBH_Jakarta SAYA PERCAYA MAHFUD MD SOSOK SOSOK HUKUM DAN TAAT HUKUM. MALANG MELINTANG JABATAN YANG DIEMBANNYA, TIDAK ADA SATUPUN TERSANGKUT HUKUM   MAHFUD MD SOSOK YANG DIINGINKAN UNTUK INDONESIA UNGGUL.  PASANGAN CAPRES-CAWAPRES GANJAR PRANOWO DAN MAHFUD MD PASANGAN TERLENGKAP DAN TERBAIK.""",1,percaya mahfud md sosok sosok hukum taat hukum malang lintang jabat emban satu sangkut hukum mahfud md sosok indonesia unggul pasang capres cawapres mahfud md pasang lengkap baik
1667,"578,Capres Ganjar Pranowo mengungkap hasil voting baju yang mesti dia pakai selama masa kegiatan kampanye yang sempat dibagikan di media sosial.  #GanjarMahfud #GerakCepat #IndonesiaUnggul https://t.co/vbAPiXr5NM",1,capres ungkap hasil voting baju mesti pakai masa giat kampanye media sosial
1668,"580,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1,pak satu satu capres layak duduk jabat kaliber ri juru selamat nkri ribu pulau suku agama sih becus rekam jejak nya punya kader kader becus kaderisasi
1669,"581,""Kalo Pak Ganjar jadi capres dan Pak Mahfud MD jadi cawapres, kita pasti menang  Ganjar Presiden https://t.co/PxuH6PXHbE""",1,pak jadi capres pak mahfud md jadi cawapres menang presiden
1670,"584,""Liputan6 Awards memberikan penghargaan kepada seorang pengajar anak-anak di pedalaman bernama Roswita Asti Kulla. Penghargaan dengan kategori pendidikan itu diserahkan oleh Capres PDIP Ganjar Pranowo di Studio 5 Indosiar, Daan Mogot, Jakarta Barat.   Ganjar menganggap Asti… https://t.co/U86X5NtVIA""",1,liput awards beri harga orang ajar anak anak nama roswita asti kulla harga kategori didik serah capres pdip studio indosiar daan mogot jakarta barat anggap asti
1671,"585,""@M45Broo Karena lawannya masih itu² juga... Capres yang punya sejarah kelam masa lalu, baik itu pilpres dan pilkada.. Dan Ganjar Mahfud yg tidak memiliki beban dan persoalan² masa lalu... Ganjar paling mulus dari awal bhkn sejak berpasangan dgn pa mahfud hingga pendadtaran.. Mulus Rahayu""",1,lawan capres punya sejarah kelam masa baik pilpres pilih kepala daerah mahfud milik beban soal masa mulus awal pasang mahfud pendadtaran mulus rahayu
1672,"586,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1,pak satu satu capres layak duduk jabat kaliber ri juru selamat nkri ribu pulau suku agama sih becus rekam jejak nya punya kader kader becus kaderisasi
1673,"590,""@tvOneNews tukan ganjar sendiri akui dia itu tidak bisa apa2, dia hanya di tugaskan partai meskipun tidak layak jadi capres.""",0,tukang tugas partai layak jadi capres
1674,"592,""Siang Lur..  Met Hari Senin..   Capres PDIP @ganjarpranowo sengaja memesan karya dari Chiki Fawzi selain desain nya bagus dan unik,  tapi lebih kepada mengapresiasi hasil karya Anak Bangsa yang Inovatif dan Kreatif √  #SahabatGanjar  pantau lacak dan menangkan Ganjar https://t.co/d64rcoCYLc""",1,siang lur selamat hari senin capres pdip sengaja mes karya chiki fawzi desain nya bagus unik apresiasi hasil karya anak bangsa inovatif kreatif pantau lacak menang
1675,"594,""Bakal capres Anies Baswedan, Ganjar Pranowo, dan Prabowo Subianto diundang Presiden Jokowi untuk makan siang bersama di Istana Kepresidenan Jakarta, Senin (30/10/2023) ini. #Polhuk #AdadiKompas   https://t.co/3QXPNg3RtS""",1,bakal capres undang presiden jokowi makan siang istana presiden jakarta senin
1676,"595,""@kikysaputrii semngat buzzer ganjar, harus kerja 2x lebih keras karena capres mu blunder terus""",0,semangat buzzer kerja kali keras capres mu blunder terus
1677,"596,Bukan HOAX GANJAR ( CAPRES PDIP ) Hoby nya nonton film PORNO @kikysaputrii @Mey_MeynieJT @kangdede78 @NyaiiBubu @adearmando61 @AlissaWahid @yennywahid @AyaniMel @kurawa https://t.co/D4MetbCTos",0,isu bohong capres pdip hoby nya tonton film porno
1678,"598,""Padahal, PDI-P telah menetapkan bakal capres-cawapres mereka untuk Pemilu 2024, Ganjar Pranowo dan Mahfud MD. https://t.co/HTOGq3rCYp""",1,pdi p tetap bakal capres cawapres milu mahfud md
1679,"599,""Kekuatan kaum muda tercermin pada pasangan Ganjar-Mahfud. Hal ini bisa dilihat pada usia Capres dan Cawapresnya. Sementara itu, Pasangan Prabowo-Gibran sebaliknya, malah mencerminkan kekuatan kaum lansia.""",1,kuat kaum muda cermin pasang mahfud lihat usia capres cawapresnya pasang gibran balik cermin kuat kaum lanjut usia
1680,"603,Resmi Yenny Wahid dukung capres Ganjar Mahfud di pilpres 2024  Coki DAY6 Rocket Chicken #army4gpmmd Esqa Unilever Kalimantan Wardah Kuwait Senin Virginia Viral Ganjar  #今週のワンピ 年末年始の楽しみ ルセラ構成 デジタルデトックス ルセラ構成 Galaxy S23 FE Apel Pagi Sebulan https://t.co/2x1oBGHdf7",1,resmi yenny wahid dukung capres mahfud pilpres cok hari rocket chicken esqa unilever kalimantan wardah kuwait senin virginia viral galaxy si fe apel pagi bulan
1681,"604,""@tempodotco Semangat terus Ganjar-Mahfud, dukungan dan doa selalu saya berikan untuk pasangan capres-cawapres Ganjar-Mahfud, semoga terwujud memang jadi presiden 2024, semoga segala niat baiknya dalam membangun indonesia menjadi lebih baik lagi terlaksana 🤲🥰""",1,semangat terus mahfud dukung doa ikan pasang capres cawapres mahfud moga wujud jadi presiden moga niat baik bangun indonesia jadi baik laksana
1682,"607,@OmpungGuru sepakat bang..saya semakin yakin dgn kemenangan capres dan cawapres Ganjar dan Mahfud MD..menang secara terhormat..",1,sepakat mas yakin menang capres cawapres mahfud md menang hormat
1683,"611,Ganjar Mahfud adalah capres &amp  cawapres terbaik. #GanjarMahfudMenang 👍👍",1,mahfud capres amp cawapres baik
1684,"613,""Dukungan Ganjar Ke Generasi Muda  Capres kita @ganjarpranowo, mengambil inisiatif yang menarik saat hadir di acara Generasi Penggerak Meraih Masa Depan pada Sabtu (28/10/2023) dengan memesan baju dan jaket dari desainer muda, Chiki Fawzi.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/zLtV9hRIJy""",1,dukung generasi muda capres ambil inisiatif tarik hadir acara generasi gerak raih masa sabtu mes baju jaket desainer muda chiki fawzi
1685,"614,""Potret Kesederhanaan Capres Ganjar. Menginap di rumah milik Abdurrahman di sebuah kampung tua Way Jepara, Lampung Timur. Puluhan warga pun berduyun-duyun ke rumah tua khas rumah adat Lampung itu dengan antusias. #mottogp  #jawatengah #solo  #jatenghits #semarang  #ganjarpranowo https://t.co/EIMpv6VrG1""",1,potret sederhana capres inap rumah milik abdurrahman buah kampung tua way jepara lampung timur puluh warga duyun duyun rumah tua khas rumah adat lampung antusias
1686,"615,""Momentum Sumpah Pemuda, Ganjar Pranowo Ajak Pemuda Lakukan Reaktualisasi Nilai Kehidupan  Bakal calon presiden (capres) Ganjar Pranowo mengajak pemuda Indonesia untuk melakukan penyegaran dan pembaruan nilai-nilai kehidupan di peringatan Hari Sumpah Pemuda ke-95.  Ganjar Pranowo… https://t.co/bw2NBzZ45s""",1,momentum sumpah pemuda ajak pemuda laku reaktualisasi nilai hidup bakal calon presiden capres ajak pemuda indonesia laku segar baru nilai nilai hidup ingat hari sumpah pemuda
1687,"616,Yenny Wahid nyatakan dukungan Keluarga Gusdur untuk Ganjar-Mahfud Pilpres 2024  Dukungan penuh Ganjar-Mahfud untuk gerak cepat Indonesia Maju  #GanjarMahfudMD2024 #GanjarMahfud2024 #GanjarMahfud #GanjarPranowo #GanjarCapres #GanjarCapres2024",1,yenny wahid nyata dukung keluarga gusdur mahfud pilpres dukung penuh mahfud gerak cepat indonesia maju
1688,"620,""Bakal capres usungan PDI Perjuangan, Ganjar Pranowo, menyampaikan pesan peringatan Sumpah Pemuda. Dia menyemangati pemuda agar tetap jaga semangat perjuangan.   https://t.co/Pf8Ko2fNqF""",1,bakal capres usung pdi juang pesan ingat sumpah pemuda semangat pemuda tetap jaga semangat juang
1689,"621,""@M45Broo Rakyat sudah cerdas, waras n Rasional pasti pilih Capres Cawapres tanpa Drama dan Ambisi Mengalir dgn Program yang Masuk akal tanpa janji² apologis dan itu ada pada Ganjar - Mahfud https://t.co/GLQc1I334e""",1,rakyat cerdas waras rasional pilih capres cawapres drama ambisi alir program masuk akal janji apologis mahfud
1690,"622,Capres Ganjar Pranowo #GanjarTingkatkanSDM Sebut pentingnya peran pemuda https://t.co/BCNvGmcxq3",1,capres sebut penting peran pemuda
1691,"623,Capres Ganjar Pranowo #GanjarTingkatkanSDM Peduli dengan kebutuhan para nelayan https://t.co/VrwTqeqAPz",1,capres peduli butuh nelayan
1692,"624,Capres Ganjar Pranowo #GanjarTingkatkanSDM Menginginkan sekolah gratis merata di seluruh Indonesia https://t.co/IHoH21z3c0",1,capres sekolah gratis rata indonesia
1693,"625,Capres Ganjar Pranowo #GanjarTingkatkanSDM Hadiri cald party https://t.co/1iiyPqtEMt",1,capres hadir cald party
1694,"626,Semangat olahraga Capres Ganjar Pranowo #GanjarTingkatkanSDM Menyampaikan bahwa olahraga dapat memberikan manfaat positif bagi kesehatan https://t.co/ijqzQSrtXP",1,semangat olahraga capres olahraga beri manfaat positif sehat
1695,"627,Capres Ganjar Pranowo #GanjarTingkatkanSDM Paparkan program kebijakan orang kecil ke delegasi cald https://t.co/AHzUt8m9CJ",1,capres papar program bijak orang delegasi cald
1696,"628,Capres Ganjar Pranowo  #GanjarTingkatkanSDM Dapat kejutan ulang tahun saat hadiri forum alumni IMM https://t.co/7kaE8Fj0rw",1,capres kejut ulang tahun hadir forum alumni imm
1697,"629,Capres Ganjar Pranowo #GanjarTingkatkanSDM Inginkan pemuda berperan penting untuk wujudkan Indonesia emas 2045 https://t.co/xdtLf0m5hZ",1,capres pemuda peran penting wujud indonesia emas
1698,"630,Capres Ganjar Pranowo #GanjarTingkatkanSDM Dapat kejutan ulang tahun saat tiba di sekolah partai PDIP https://t.co/tE31GWuTQM",1,capres kejut ulang tahun tiba sekolah partai pdip
1699,"632,""Sbg Capres yg pernah menolak kehadiran Israel dlm piala U20, saya rasa Pak Ganjar bisa mengajak Pak Anies utk kolaborasi aksi bersama mengutuk Israel sbg bukti kebijakannya menolak Israel sdh benar. Karena saat itu byk pejabat publik yg menyindir jgn bawa politik dlm olahraga"""".""""""",1,capres tolak hadir israel piala rasa pak ajak pak kolaborasi aksi kutuk israel bukti bijak tolak israel benar jabat publik sindir bawa politik olahraga
1700,"641,""@ARI87959 Saya sangat Mendukung kehadiran Bapak Prof Dr H  Mahfud MD SH M Hum sebagai pendamping  Bapak Ganjar Pranowo  SH MIP  Sebagai Pasangan Capres / Cawapres, Karena kehadirannya Sangat dinantikan Masyarakat Indonesia yang Menginginkan perbaikan disegala Bidang.""",1,dukung hadir bapak prof h mahfud md sh rumah damping bapak sh mip pasang capres cawapres hadir masyarakat indonesia baik bidang
1701,"647,""Ganjar Pranowo menunjukkan rasa bangganya menjadi petugas partai. Menurutnya, tanpa PDI Perjuangan (PDIP) dirinya bukanlah apa-apa.  Dengan tegas Calon Presiden (Capres) ini menyatakan, dirinya bisa menjadi anggota DPR lantaran menjadi petugas partai. https://t.co/iLilGylO4M""",1,tunjuk rasa bangga jadi tugas partai turut pdi juang pdip tegas calon presiden capres nyata jadi anggota dewan wakil rakyat lantar jadi tugas partai
1702,"648,""@irwanka5 Menurut saya, untuk Capres bukan sekedar pilihan, tp keyakinan akan NKRI ke depan. Dan keyakinan saya ada pada Ganjar Pranowo. Lebih kuat lagi dengan Mahfud MD sbg Cawapresnya. ❤️🇮🇩✊🏼""",1,capres dar pilih yakin nkri yakin kuat mahfud md cawapresnya
1703,"649,@andyistiyono @kikysaputrii Capres Ganjar di kelilingi orang2 tolol penggemar bokep kek @HusinShihab 😁",0,capres keliling orang tolol gemar porno kayak
1704,"650,""@aan_muba Keduanya tidak hanya sebagai Pasangan yang saling Melengkapi,akan tetapi dipandang  Ikon bagi Pegiat Anti Korupsi yang selama ini Merasa terpinggirkan. Bravo Ganjar Pranowo SH  MIP &amp  Prof H Dr Mahfud MD SH  M Hum Kandidat Capres / Cawapres Anti Korupsi 2024.""",1,dua pasang lengkap pandang lambang giat anti korupsi rasa pinggir bravo sh mip amp prof h mahfud md sh rumah kandidat capres cawapres anti korupsi
1705,"651,@modogod23657082 Pasangan Capres dan Cawapres Ganjar-Mahfud optimis Menang di Pilpres 2024 https://t.co/AV0dbEJyXk",1,pasang capres cawapres mahfud optimis menang pilpres
1706,"653,@kinqkelinqkinq Ayo bersama dukung Ganjar - Mahfud.  #GanjarMahfud2024 #CapresGanjar #GanjarPronowo #GanjarPresidenku #GanjarCapres",1,ayo dukung mahfud
1707,"654,""@Lembayung071 gak keliru bicara anda ketika Mega tidak setuju Ganjar capres, jokowi berusaha meyakinkan Mega , Ganjar yang paling layak jadi capres  jokowi menyodorkan gibran jadi wacapres  Mega menolak jokowi mulai menjauh baik dg Ganjar maupun Mega kemudian gibran jadi cawapres prabowo""",1,keliru bicara mega tuju capres jokowi usaha yakin mega layak jadi capres jokowi sodor gibran jadi wacapres mega tolak jokowi mulai jauh baik mega gibran jadi cawapres
1708,"655,""Calon bakal presiden (capres) Ganjar Pranowo angkat bicara terkait postingan dari komedian Kiky Saputri yang viral di media sosial X, terkait roastingannya terhadap Gubernur Jawa Tengah itu dicut atau dipotong.  https://t.co/Sd5H2TmbH3 https://t.co/uHEMB8oEuL""",1,calon bakal presiden capres angkat bicara kait postingan komedian kiky saputri viral media sosial kali kait roastingannya gubernur jawa tengah cut potong
1709,"656,@EvaMaharaniii Ayo bersama dukung Ganjar - Mahfud.  #GanjarMahfud2024 #CapresGanjar #GanjarPronowo #GanjarPresidenku #GanjarCapres",1,ayo dukung mahfud
1710,"659,Capres dan Cawapres 2024 Ganjar-Mahfud MD dalam program menuju Indonesia Unggul mencanangkan agar setiap desa setidaknya memiliki lapangan guna menghidupkan bibit olahragawan sejak dini.  #Ganjar #GanjarKita #GanjarHebat #cloutmma2 https://t.co/6rNmufIcgl",1,capres cawapres mahfud md program tuju indonesia unggul canang desa milik lapang hidup bibit olahragawan
1711,"660,""@sihol72 @puanmaharani_ri @PDI_Perjuangan kyknya penyebab perpecahan adalah Ganjar, krn paksa semua org harus dukung dia, yg tdk dukung adalah musuh, Puan dan Mega diserang habis saat ada rumor Puan mau jadi Capres,  Ganjar dg dibantu Jkw bisa jadi Capres, tpi akhirnya Jkw diserang krn dianggap tidak dukung Ganjar..""",0,kayak pecah paksa orang dukung dukung musuh puan mega serang habis rumor puan jadi capres bantu jokowi jadi capres akhir jokowi serang anggap dukung
1712,"661,""@DJRachbini @yunartowijaya @aniesbaswedan @ganjarpranowo Setuju Ganjar capres baik. Ganjar doang. Satunya sih berkasus. Skandal transfer dan janji commitment fee termahal sedunia. Gila rakusnya yg dapat manfaat dr commitment fee, baik langsung maupun tidak langsung.""",1,tuju capres baik doang satu sih kasus skandal transfer janji commitment fee mahal dunia gila rakus manfaat commitment fee baik langsung langsung
1713,"662,""@gus_dibyo @gibran_tweet sebelum ditunjuk jadi Capres  PDIP dan ketika masih bersaing dg Puan, bukankah Ganjar selalu nempel Pak Jkw seperti perangko ?  kemana2 selfie dg latar belakang Pak Jokowi.., setelah ditunjuk jadi Capres langsung anti Jokowi.. moralitas yg membagongkan""",0,tunjuk jadi capres pdip saing puan tempel pak jokowi perangko selfie latar belakang pak jokowi tunjuk jadi capres langsung anti jokowi moralitas bagong
1714,"663,@03__nakula paham napa kok pendukung ganjar lebih suka bahas capres prabowo gibran karena kalau bahas capresnya sendiri ganjar yg ngamuk karena di roasting kiky sampai minta di cut banyak ngamuk di tanyain jalan rusak di wilayah pada sepi  yg koment 0-1 doang pdhl folowernya  50k++ wkwkwk https://t.co/hmlOVb9IXA",0,paham dukung suka bahas capres gibran bahas capresnya ngamuk roasting kiky minta cut ngamuk tanya jalan rusak wilayah sepi komentar doang folowernya wkwkwk
1715,"666,""@KerjaHasil_id kyknya penyebab perpecahan adalah Ganjar, krn paksa semua org harus dukung dia, yg tdk dukung adalah musuh, Puan dan Mega diserang habis saat ada rumor Puan mau jadi Capres,  Ganjar dg dibantu Jkw bisa jadi Capres, tpi akhirnya Jkw diserang krn dianggap tidak dukung Ganjar..""",0,kayak pecah paksa orang dukung dukung musuh puan mega serang habis rumor puan jadi capres bantu jokowi jadi capres akhir jokowi serang anggap dukung
1716,"667,""RG, boneka politik bagi mush2 pemerintah  GANJAR-MAHFUD 2024 !!!  Analisis Rocky Gerung: Firli Bahuri, Boneka Politik yang Gagal Membendung Anies Maju Capres 2024 https://t.co/tQy1l8Yhi0""",1,rg boneka politik mush perintah mahfud analisis rocky gerung firli bahuri boneka politik gagal bendung maju capres
1717,"668,@sapi05490638 Ganjar - Mahfud Capres Terbaik",1,mahfud capres baik
1718,"669,""@Dennysiregar7 Pak Anis capres terbaik sih di banding Ganjar bokep yg gak jelas prestasi nya,apalagi si wowo tantrum jongos owi🤣🤣🤣🤣🥰🥰🥰😍😍😍😍""",0,pak anis capres baik sih banding porno jelas prestasi nya sih wowo tantrum jongos owi
1719,"670,""@manusiangegas @Dennysiregar7 Bisa saja buzzer suruhan dr tim capres lawan supaya komentar di medsosnya ganjar,  biar seakan ganjar pake buzzer gt.. apapun bs terjadi namanya persaingan""",1,buzzer suruh tim capres lawan komentar medsosnya pakai buzzer jadi nama saing
1720,"671,Calon Presiden (Capres) PDIP Ganjar Pranowo merasa dirinya sama seperti Presiden China Xi Jinping dan Presiden Amerika Serikat ke-44 Barrack Obama. https://t.co/x17X5PHTVJ",1,calon presiden capres pdip rasa presiden china xi jinping presiden amerika serikat barrack obama
1721,"672,Ganjar Mahfud ingin melibatkan anak muda dalam membuat kebijakan  #ganjarpranowo #ganjarcapres #mahfudmd #ganjarpresiden #pilpres #lanjutgan https://t.co/bX2QAW1wp2",1,mahfud libat anak muda bijak
1722,"673,Cara Ganjar menuju Indonesia Emas 2045 #ganjarpranowo #ganjarcapres #mahfudmd #ganjarpresiden #pilpres #lanjutgan https://t.co/n73B15qjO2",1,cara tuju indonesia emas
1723,"675,""@narkosun @PDI_Perjuangan kyknya sumber perpecahan adalah Ganjar, krn paksa semua org harus dukung dia, yg tdk dukung adalah musuh, Puan dan Mega diserang  habis saat ada rumor Puan mau jadi Capres,  Ganjar dg dibantu Jkw bisa jadi Capres, tpi akhirnya Jkw diserang krn dinilai tidak dukung Ganjar..""",0,kayak sumber pecah paksa orang dukung dukung musuh puan mega serang habis rumor puan jadi capres bantu jokowi jadi capres akhir jokowi serang nilai dukung
1724,"676,@adearmando61 Kenapa selalu nyeret Jokowi dalam pertarungan Ganjar Mahfud - Prabowo Gibran - Anies Imin. Ya karena minim prestasi capres yg diusung PSI. Gitu aja.",0,nyeret jokowi tarung mahfud gibran imin iya minim prestasi capres usung psi
1725,"677,@ekokuntadhi1 semangat selalu pak ganjar di capres 2024 jangan patah semangat",1,semangat pak capres patah semangat
1726,"679,#GanjarCapres #GanjarPresiden2024 https://t.co/2V3uwhV5NL",1,
1727,"680,#GanjarCapres #GanjarPresiden2024 https://t.co/24FZTBDiin",1,
1728,"681,#GanjarCapres #GanjarPresiden2024 https://t.co/37goAuv97q",1,
1729,"682,#GanjarCapres #GanjarPresiden2024 https://t.co/onkAxzcnV7",1,
1730,"683,#GanjarCapres #GanjarPresiden2024 https://t.co/Pprx2X5ZVm",1,
1731,"685,#GanjarCapres #GanjarPresiden2024 https://t.co/LYlRM2SoiM",1,
1732,"686,#GanjarCapres #GanjarPresiden2024 https://t.co/q9vXvvp4RM",1,
1733,"687,#GanjarCapres #GanjarPresiden2024 https://t.co/hEReFEM62G",1,
1734,"688,#GanjarCapres #GanjarPresiden2024 https://t.co/Q0OvloShEs",1,
1735,"689,#GanjarCapres #GanjarPresiden2024 https://t.co/y8FCKU14VM",1,
1736,"690,@Melihat_Indo @ganjarpranowo @mohmahfudmd Pak Ganjar adalah kader asli PDIP. Pengalaman menjadi anggota DPR-RI dan Gubernur Jawa Tengah dua periode disertai sejumlah pencapaikan menjadikannya layak diusung sebagai capres 😎👍 #GanjarMahfudTaatKonstitusi https://t.co/lOU85Cf6y0",1,pak kader asli pdip alam jadi anggota dewan wakil rakyat ri gubernur jawa tengah periode jumlah capai jadi layak usung capres
1737,"691,@sibisbiru @ganjarpranowo Hanya pak Ganjar klo Capres yg lain tdk .. semoga Pak Ganjar terpilih",1,pak capres moga pak pilih
1738,"692,""@ch_chotimah2 @TRANS7 @kikysaputrii @andi_chairil Ganjar membungkam kebebasan berekpresi, untung masih capres""",0,bungkam bebas berekpresi untung capres
1739,"693,""Hasil survei Kurious-Katadata Insight Center (KIC) menunjukkan sebanyak 34,5% responden meyakini bahwa pasangan Capres dan Cawapres yang diusung Partai Perindo, Ganjar Pranowo-Mahfud MD dapat merealisasikan visi-misinya.  Tak hanya itu, sebanyak 12,7% responden juga sangat yakin… https://t.co/wk3atXITNQ""",1,hasil survei kurious katadata insight center kic tunjuk responden yakin pasang capres cawapres usung partai perindo mahfud md realisasi visi misi responden yakin
1740,"697,""@cerosrhino5 @kikysaputrii Mungkin lebih tepatnya ada yang menyokong, ga cuma pak ganjar semua capres dibelakangnya ada aktor tak terlihat. Untuk apa ? Ya biar kalau jadi presiden aktor itu dapet manfaatnya""",1,tepat sokong pak capres belakang aktor lihat iya jadi presiden aktor manfaat
1741,"699,@gus_dibyo @gibran_tweet demi ngebetnya jadi wapres ia tega ngehianatin pak Ganjar ckck. Ganjar-Mahfud capres cawapres terbaik!",1,ngebet jadi wapres tega ngehianatin pak ck mahfud capres cawapres baik
1742,"701,@kikysaputrii Cuma mikir bisa aja ngakunya buzzer pak ganjar pdahal buzzer capres lain sengaja dilebay in biar jd jelek namanya 😅 gatau deng wkwk",0,mikir ngakunya buzzer pak buzzer capres sengaja dilebay jadi jelek nama enggak tau deng wkwk
1743,"702,""@Arietakduts @tvOneNews Lagian siapa juga yg mau gibran jadi cawapres ganjar ,mana ada capres dan cawapres dri PDIP semua""",0,gibran jadi cawapres capres cawapres pdip
1744,"705,Ganjar - Mahfud Sebagai Capres &amp  Cawapres 2024 Indonesia Unggul Tanpa Korupsi  #Papuabarat #Papuabaratdaya #GanjarMahfudpapuabarat #GanjarMahfudpapuabaratdaya #GanjarMahfudpresidenku https://t.co/iEp5GqdcyZ",1,mahfud capres amp cawapres indonesia unggul korupsi
1745,"706,""Alhamdulillah..... Dukungan kembali mengalir ke Pasangan Capres dan Cawapres, Ganjar Pranowo dan Mahfud MD. Kali ini dr ribuan warga Maluku serukan dukungan utk #GanjarMahfud2024 Kembali dukungan utk orang baik... Berjuang bersama utk Indonesia maju..🤟🤟 https://t.co/aMxFbkVpW3""",1,alhamdulillah dukung alir pasang capres cawapres mahfud md kali ribu warga malu seru dukung dukung orang baik juang indonesia maju
1746,"0,""Saya selalu posting, 3 kandidat Capres adalah putra-putra terbaik bangsa Indonesia. Pidato Pak Ganjar bagus nih. Saya memang bukan pendukung partai merah, tapi kepribadian beliau bagus kok. Cerdas nih jawaban beliau ketika ada pertanyaan dari mahasiswa.  https://t.co/7D05Vl6UtA""",1,posting kandidat capres putra putra baik bangsa indonesia pidato pak bagus dukung partai merah pribadi beliau bagus cerdas jawab beliau tanya mahasiswa
1747,"1,""@hhhooaaMzzz bagus mas tentukanlah hak dan suaramu mas, tapi kalo diliat2 sejauh ini anies sama ganjar paling kuatsi👀 gtw knp selama melihat capres &amp  cawapres disosmed yg blm bisa ngimbangin itu prabowo entah dari gestur &amp  jajak pendapatnya utk megang kepala negara bapak itu masi jauh kurang""",1,bagus mas hak suara mas lihat jauh kuatsi tahu lihat capres amp cawapres disosmed ngimbangin tahu gestur amp jajak pegang kepala negara bapak jauh kurang
1748,"2,""@willsarana Wkwkwk,malah anies skrg posisinya lagi diuntungkan dengam polemik 2 capres ganjar dan prabowo,elu yg sebenernya harus dikasiani karena sikap politik yg membingungkan😅""",1,wkwkwk posisi untung dengam polemik capres benar dikasiani sikap politik bingung
1749,"3,@ruhulanakgaul Krn PSI gak mau dukung capres yg gak punya isi otak nak Ganjar.",0,psi dukung capres punya isi otak
1750,"6,""5 tahun kemudian saya kecewa dengan ganjar"""" saya ganti nama dengan """"capres 2029"""" 🥶""""""",0,tahun kecewa ganti nama capres
1751,"9,Ganjar - Mahfud Sebagai Capres &amp  Cawapres Pembela Wong Cilik 2024  #Papuabarat #Papuabaratdaya #GanjarMahfudpapuabarat #GanjarMahfudpapuabaratdaya #GanjarMahfudpresidenku https://t.co/NwrG7oaUQz",1,mahfud capres amp cawapres bela cilik
1752,"10,""@bachrum_achmadi Capres opa Ganjar rambut uban banyak masalah di Jateng spt Wadas, cawapres nya pun sudah opa opa kremus 🤣 tidak ada kader muda yang lebih tegas dalam hukum uang Menkeu 349 T sudah tenggelam seperti kpl selam 402 🤣🤣""",0,capres opa rambut uban masalah jateng wadas cawapres nya opa opa kremus kader muda tegas hukum uang menkeu t tenggelam kpl selam
1753,"11,GANJAR&amp MAHFUD BERBAGI RUANG GAGASAN BARENG ANAK MUDA JAKSEL  Ini waktunya kita dukung pasangan capres/cawapres yang peduli dan dekat dengan anak muda. #LanjutGan #GanjarPresiden #GanjaristOptimis #GanjarMahfud #GerakCepatGanjarMahfud #MenujuIndonesiaUnggul https://t.co/oCThOge3LW",1,amp mahfud ruang gagas bareng anak muda jaksel waktu dukung pasang capres cawapres peduli anak muda
1754,"12,""Capres 2024 Ganjar Pranowo dikenal sebagai pemimpin yang terbuka, sehingga disayangi oleh masyarakat Indonesia. Kepribadiannya yang supel dan sederhana membuat dia mudah dekat dengan masyarakat.  #GanjarPresiden #PilihGanjar #MahfudMD #GanjarMahfud #GerakCepat #IndonesiaUnggul https://t.co/vNCvfq5SPH""",1,capres kenal pimpin buka sayang masyarakat indonesia pribadi supel sederhana mudah masyarakat
